,Meterage,Rooms,Parkings,Storage rooms,Elevator,Year,Price
1444,80,3,True,True,True,3,11500000000
1445,87,2,True,True,True,17,7450000000
1446,82,2,False,True,False,18,7500000000
1447,87,2,True,True,True,17,7700000000
1448,90,2,True,True,True,11,9400000000
1449,70,2,True,True,True,15,7000000000
1450,82,2,True,True,True,18,7450000000
1451,70,2,True,True,True,19,6100000000
1452,70,2,True,True,True,18,7500000000
1453,58,1,True,True,True,1,6900000000
1454,54,1,True,True,True,9,6000000000
1455,69,2,True,True,True,5,9250000000
1456,75,2,True,True,True,92,6900000000
1457,70,2,True,True,True,101,7100000000
1458,65,2,True,True,True,18,5850000000
1459,73,2,True,True,True,20,6900000000
1460,136,3,True,True,True,7,13000000000
1461,88,2,True,True,True,15,8150000000
1462,130,3,True,True,False,19,10800000000
1463,105,2,True,True,False,14,7800000000
1464,92,2,True,True,True,13,9900000000
1465,95,2,True,True,True,13,10500000000
1466,63,1,True,True,True,6,7300000000
1467,72,2,True,True,True,21,7770000000
1468,75,2,True,True,False,22,7300000000
1469,132,3,True,True,True,8,12500000000
1470,85,2,True,True,True,3,8650000000
1471,86,2,True,True,True,8,6520000000
1472,110,2,True,True,True,6,11600000000
1473,83,2,True,True,False,17,6400000000
1474,59,2,True,True,True,12,6600000000
1475,85,2,True,True,True,8,7500000000
1476,110,2,True,True,True,2,12990000000
1477,106,2,True,True,True,10,9250000000
1478,87,2,True,True,True,5,9600000000
1479,85,2,True,True,True,19,9450000000
1480,95,2,True,True,True,10,10000000000
1481,97,2,True,True,False,20,8600000000
1482,135,2,True,True,True,9,14100000000
1483,149,3,True,True,True,1,18000000000
1484,125,2,True,True,True,19,11500000000
1485,90,2,True,True,False,20,6380000000
1486,76,2,True,True,True,16,6690000000
1487,55,1,True,True,True,8,7200000000
1488,63,1,True,True,True,12,7500000000
1489,75,2,True,True,True,1,10500000000
1490,66,1,True,True,True,19,6600000000
1491,47,2,True,True,True,16,6150000000
1492,78,2,True,True,True,9,9000000000
1493,89,2,True,True,True,9,10500000000
1494,104,2,True,True,True,9,10400000000
1495,58,1,True,True,True,1,7800000000
1496,75,2,True,True,True,10,7100000000
1497,72,2,True,True,True,18,6500000000
1498,81,2,True,True,True,12,8880000000
1499,80,2,True,True,False,22,7950000000
1500,89,2,True,True,False,20,7750000000
1501,60,1,True,True,True,18,4950000000
1502,85,2,True,True,True,19,8600000000
1503,75,1,True,True,True,1,9200000000
1504,117,3,True,True,True,18,11200000000
1505,75,2,True,True,True,22,6200000000
1506,80,2,True,True,True,19,8300000000
1507,65,2,True,True,True,12,6700000000
1508,66,2,True,True,False,11,6800000000
1509,71,2,True,True,False,22,7300000000
1510,72,2,True,True,True,21,7850000000
1511,80,2,True,True,True,8,7500000000
1512,66,2,True,True,True,21,6750000000
1513,70,2,True,True,True,19,6800000000
1514,59,1,True,True,True,13,6250000000
1515,86,2,True,True,True,13,7700000000
1516,71,2,True,True,True,10,6800000000
1517,86,2,True,True,True,18,7350000000
1518,89,2,True,True,True,11,9800000000
1519,65,1,True,True,True,6,6550000000
1520,61,1,True,True,True,1,6500000000
1521,58,1,True,True,True,8,6200000000
1522,93,2,True,True,True,14,9700000000
1523,85,2,True,True,True,13,7100000000
1524,106,3,True,True,True,3,13000000000
1525,78,2,True,True,True,17,7000000000
1526,85,2,True,True,True,8,7500000000
1527,88,2,True,True,True,15,9700000000
1528,60,1,True,True,True,11,6800000000
1529,50,1,True,True,True,21,5000000000
1530,77,2,True,True,True,13,7850000000
1531,55,1,True,True,True,16,5200000000
1532,68,1,True,True,True,15,6500000000
1533,70,2,True,True,True,4,6000000000
1534,63,1,True,True,True,1,6550000000
1535,60,1,True,True,True,1,7000000000
1536,63,1,True,True,True,1,6700000000
1537,72,2,True,True,True,20,7200000000
1538,77,2,True,True,True,21,7190000000
1539,70,2,True,True,True,18,7200000000
1540,97,3,True,True,True,16,9200000000
1541,74,2,True,True,True,15,7300000000
1542,55,2,True,True,False,18,6300000000
1543,45,1,True,True,False,21,5190000000
1544,70,1,True,True,True,18,6800000000
1545,72,2,True,True,False,23,7750000000
1546,72,2,True,True,True,18,7200000000
1547,75,2,True,True,True,17,7600000000
1548,83,2,True,True,True,9,8200000000
1549,70,2,True,True,True,9,8400000000
1550,109,2,True,True,True,6,11950000000
1551,71,1,True,True,True,8,8900000000
1552,74,2,True,True,True,20,6400000000
1553,93,2,True,True,True,9,10000000000
1554,72,2,True,True,True,20,7590000000
1555,70,2,True,True,True,18,7300000000
1556,92,2,True,True,True,14,9000000000
1557,70,2,True,True,True,21,6450000000
1558,67,2,True,True,True,9,6700000000
1559,64,2,True,True,False,23,6500000000
1560,70,2,True,True,False,20,7500000000
1561,65,1,True,True,True,15,6600000000
1562,70,1,True,True,True,17,6000000000
1563,57,2,True,True,True,13,7200000000
1564,80,2,True,True,True,3,12500000000
1565,70,2,True,True,False,21,7500000000
1566,80,2,True,True,True,15,10600000000
1567,107,2,True,False,True,21,9951000000
1568,75,2,True,True,True,20,6400000000
1569,79,2,True,True,True,10,9500000000
1570,75,2,True,True,True,21,7600000000
1571,120,2,True,True,True,1,4770000000
1572,86,1,True,True,True,6,7400000000
1573,73,2,True,True,True,16,6950000000
1574,68,2,True,True,True,88,6000000000
1575,117,2,True,True,True,1,14500000000
1576,70,2,True,True,False,23,6500000000
1577,72,2,True,True,True,21,6100000000
1578,76,2,True,True,True,9,6550000000
1579,77,2,True,True,True,21,7120000000
1580,72,2,True,True,True,23,7200000000
1581,105,2,True,True,True,1,14700000000
1582,85,2,True,True,True,14,9500000000
1583,90,2,True,True,True,19,7400000000
1584,55,1,True,True,True,7,7100000000
1585,55,1,True,True,True,10,6100000000
1586,70,2,True,True,True,7,8050000000
1587,69,2,True,True,True,13,5900000000
1588,70,2,True,True,True,2,6000000000
1589,86,2,True,True,True,23,7300000000
1590,68,2,True,True,True,23,7750000000
1591,83,2,True,True,True,22,6900000000
1592,67,2,True,True,True,13,6600000000
1593,86,2,True,True,True,15,7500000000
1594,80,2,True,True,True,1,3500000000
1595,73,2,True,True,True,17,7100000000
1596,57,1,True,True,True,7,5600000000
1597,60,1,True,True,True,6,5900000000
1598,135,3,True,True,True,11,14100000000
1599,150,3,True,True,True,1,17900000000
1600,72,2,True,True,False,20,7880000000
1601,105,2,True,True,True,4,13100000000
1602,68,2,True,True,False,22,5985000000
1603,65,2,True,True,False,18,6450000000
1604,80,2,True,True,False,21,7100000000
1605,66,2,True,True,False,18,5970000000
1606,73,2,False,True,False,22,6150000000
1607,74,2,True,True,False,21,6200000000
1608,65,2,True,True,True,13,7000000000
1609,72,2,True,True,False,22,7750000000
1610,62,2,True,True,True,16,7100000000
1611,68,2,True,True,True,18,6700000000
1612,77,2,True,True,True,7,8800000000
1613,68,2,True,True,True,21,7100000000
1614,80,2,True,True,True,21,7600000000
1615,76,2,True,True,False,23,8300000000
1616,90,2,True,True,True,8,10000000000
1617,83,2,True,True,False,21,6300000000
1618,76,2,True,True,True,18,7250000000
1619,77,2,True,True,False,18,8200000000
1620,86,2,True,True,False,18,7400000000
1621,69,2,True,True,True,11,6750000000
1622,72,2,True,True,False,23,7750000000
1623,72,2,True,True,False,21,7700000000
1624,73,2,True,True,False,21,5780000000
1625,75,2,True,True,True,15,6500000000
1626,77,2,True,True,True,20,7500000000
1627,110,2,True,True,True,5,12000000000
1628,100,3,True,True,True,8,11300000000
1629,90,2,True,True,True,13,9400000000
1630,60,1,True,False,True,15,6100000000
1631,68,2,True,True,True,9,9928000000
1632,90,2,True,True,True,2,11000000000
1633,56,1,True,True,True,20,3750000000
1634,58,1,True,True,True,8,6000000000
1635,58,1,True,True,True,8,5800000000
1636,62,1,True,True,True,5,6200000000
1637,68,1,True,True,True,5,7300000000
1638,54,1,True,True,True,13,4800000000
1639,75,2,True,True,True,8,5500000000
1640,56,2,True,True,True,11,6400000000
1641,65,1,True,True,True,4,7500000000
1642,65,1,True,True,True,7,6300000000
1643,69,1,True,True,False,23,5850000000
1644,154,3,True,True,True,11,16500000000
1645,68,2,True,True,True,7,8250000000
1646,100,2,True,True,True,6,10500000000
1647,72,2,True,True,True,1,12600000000
1648,90,2,True,True,True,7,7300000000
1649,73,2,False,False,False,22,6100000000
1650,64,1,True,True,True,7,7000000000
1651,56,1,False,True,False,21,5200000000
1652,71,2,True,True,False,18,6980000000
1653,90,2,False,True,True,20,8500000000
1654,65,2,True,True,True,10,6700000000
1655,30,1,True,True,True,1,270000000
1656,85,2,True,True,True,1,3180000000
1657,90,2,True,True,True,10,11000000000
1658,73,2,True,True,True,21,7180000000
1659,78,2,True,True,False,21,8100000000
1660,87,2,True,True,False,22,7650000000
1661,72,2,True,True,False,23,7700000000
1662,70,2,True,True,False,23,6000000000
1663,78,2,True,True,False,18,6900000000
1664,68,2,True,True,True,11,6250000000
1665,55,1,True,True,True,6,6850000000
1666,68,1,True,True,True,16,7000000000
1667,60,2,True,True,True,8,7100000000
1668,60,1,True,True,True,9,6850000000
1669,100,2,True,True,True,8,10500000000
1670,73,2,True,True,False,17,5850000000
1671,91,2,True,True,False,19,6950000000
1672,72,2,True,True,True,16,6338000000
1673,82,2,True,True,True,16,7450000000
1674,68,1,True,True,True,13,6600000000
1675,75,2,True,True,True,6,7800000000
1676,69,2,True,True,False,14,5890000000
1677,48,1,True,True,True,18,6200000000
1678,75,2,True,True,True,1,10275000000
1679,80,2,True,True,True,13,7600000000
1680,75,2,True,True,True,14,8000000000
1681,110,2,True,True,True,1,16000000000
1682,61,1,True,True,True,12,6200000000
1683,90,2,True,True,True,15,8300000000
1684,80,2,True,True,False,21,7200000000
1685,55,1,True,True,True,18,5800000000
1686,100,3,True,True,True,18,9200000000
1687,80,2,True,True,True,18,8500000000
1688,109,2,True,True,True,11,8450000000
1689,67,2,True,True,True,18,6800000000
1690,90,2,True,True,True,13,9000000000
1691,88,2,True,True,True,17,7180000000
1692,75,2,True,True,True,18,7700000000
1693,68,1,True,True,True,8,6800000000
1694,76,2,True,True,True,20,7880000000
1695,75,2,True,True,False,20,6400000000
1696,68,1,True,True,True,11,6550000000
1697,70,2,True,True,False,23,6000000000
1698,55,1,True,True,True,8,6700000000
1699,125,2,True,True,True,20,11500000000
1700,73,2,True,True,True,23,7250000000
1701,71,2,True,True,False,20,7900000000
1702,95,2,True,True,False,18,9350000000
1703,67,2,True,True,True,19,7600000000
1704,84,2,True,True,True,16,8650000000
1705,92,2,True,True,True,6,9700000000
1706,55,1,True,True,True,20,5600000000
1707,110,2,True,True,True,13,11500000000
1708,70,2,True,True,True,18,7300000000
1709,86,2,True,True,True,15,8380000000
1710,85,2,True,True,True,16,8700000000
1711,104,2,True,True,True,14,9350000000
1712,70,2,True,True,True,19,7000000000
1713,79,2,True,True,True,18,7100000000
1714,100,2,True,True,True,18,8000000000
1715,65,2,True,True,False,20,6200000000
1716,86,2,True,True,False,18,7400000000
1717,65,1,True,True,True,5,6500000000
1718,70,1,True,True,True,1,7500000000
1719,97,2,True,True,True,1,9250000000
1720,86,2,True,True,False,17,7400000000
1721,72,2,True,True,True,19,7200000000
1722,65,2,True,True,True,16,5980000000
1723,73,2,True,True,True,17,5900000000
1724,71,2,True,True,True,12,6700000000
1725,108,2,True,True,True,8,9800000000
1726,79,2,True,True,True,12,9000000000
1727,81,2,True,True,True,11,10400000000
1728,106,2,True,True,True,1,14840000000
1729,67,2,True,True,True,13,5400000000
1730,72,2,True,True,True,13,5600000000
1731,74,2,True,True,True,13,5600000000
1732,119,2,True,True,True,1,16660000000
1733,92,2,True,True,True,1,12880000000
1734,95,2,True,True,True,1,13300000000
1735,90,2,True,True,True,2,6750000000
1736,117,2,True,True,True,2,15200000000
1737,48,1,True,True,True,18,6000000000
1738,75,2,True,True,True,6,7500000000
1739,78,2,True,True,True,2,6200000000
1740,64,2,True,True,True,10,7500000000
1741,48,2,True,True,True,18,6050000000
1742,200,5,True,True,False,23,42000000000
1743,63,1,True,True,True,10,6950000000
1744,60,1,True,True,True,7,6700000000
1745,145,3,True,True,True,3,23900000000
1746,75,2,True,True,True,13,6850000000
1747,72,2,True,True,True,13,7200000000
1748,88,2,True,True,True,3,11000000000
1749,65,2,True,True,True,15,6300000000
1750,61,2,True,True,True,10,7700000000
1751,55,1,True,True,True,15,6500000000
1752,110,3,True,True,True,13,12600000000
1753,82,2,True,True,True,7,10700000000
1754,65,1,True,True,True,18,6800000000
1755,68,2,True,True,True,7,8350000000
1756,100,3,True,True,True,8,11350000000
1757,54,1,True,True,True,11,6500000000
1758,60,1,True,True,True,4,6050000000
1759,69,1,True,True,True,10,6400000000
1760,65,2,True,True,True,5,5800000000
1761,59,1,True,True,True,7,6800000000
1762,65,1,True,True,True,13,6700000000
1763,65,1,True,True,True,4,6000000000
1764,90,2,True,True,True,13,8500000000
1765,104,2,True,True,True,9,10350000000
1766,110,2,True,True,True,1,13800000000
1767,120,2,True,True,True,6,14400000000
1768,87,2,True,True,True,3,7600000000
1769,68,2,True,True,True,3,6200000000
1770,72,2,True,True,True,2,6200000000
1771,88,2,True,True,True,2,6800000000
1772,100,2,True,True,True,2,8800000000
1773,80,2,True,True,True,2,7300000000
1774,78,2,True,True,True,2,6300000000
1775,77,2,True,True,True,2,5450000000
1776,90,2,True,True,True,1,12300000000
1777,100,2,True,True,True,11,10700000000
1778,157,3,True,True,True,1,22500000000
1779,105,2,True,True,True,1,12200000000
1780,75,2,True,True,True,9,9500000000
1781,64,2,True,True,False,21,6500000000
1782,58,1,True,True,True,4,5900000000
1783,88,2,True,True,True,6,10000000000
1784,60,2,True,True,True,12,6600000000
1785,74,2,True,True,True,1,5700000000
1786,74,2,True,True,True,13,5650000000
1787,70,2,True,True,True,8,8400000000
1788,68,1,True,True,True,7,6200000000
1789,73,2,True,True,False,20,7800000000
1790,105,2,True,True,True,11,9750000000
1791,77,2,True,True,True,21,7700000000
1792,63,2,True,True,True,22,7300000000
1793,62,1,True,True,True,7,6600000000
1794,69,2,True,True,False,18,5995000000
1795,64,2,True,True,False,21,5875000000
1796,86,2,True,True,True,18,7150000000
1797,70,2,True,True,False,21,7700000000
1798,69,2,True,True,True,3,10800000990
1799,63,1,True,True,True,5,7350000000
1800,60,1,True,True,True,13,6550000000
1801,77,2,True,True,False,21,7130000000
1802,72,2,True,True,True,2,6000000000
1803,69,2,True,True,True,2,5500000000
1804,75,2,True,True,True,17,6950000000
1805,80,2,True,True,True,1,3180000000
1806,70,2,True,True,True,4,8750000000
1807,62,1,True,True,True,10,7000000000
1808,59,1,True,True,True,4,5900000000
1809,61,1,True,True,True,7,6200000000
1810,60,1,True,True,True,99,5950000000
1811,63,1,True,True,True,8,6150000000
1812,50,1,True,True,True,5,6000000000
1813,110,3,True,True,True,10,12500000000
1814,110,2,True,True,True,7,12150000000
1815,205,4,True,True,True,17,18000000000
1816,62,1,True,True,True,5,8600000000
1817,80,2,True,True,True,18,7150000000
1818,65,1,True,True,True,1,9500000000
1819,73,2,True,True,False,23,7200000000
1820,65,2,True,True,True,23,6500000000
1821,70,2,True,True,True,8,6700000000
1822,75,2,True,True,False,23,6900000000
1823,71,2,True,True,True,22,7200000000
1824,45,1,True,True,True,19,4800000000
1825,55,1,True,True,True,13,4850000000
1826,67,2,True,True,True,1,7000000000
1827,65,2,True,True,True,23,5500000000
1828,66,2,True,True,True,18,6850000000
1829,55,1,True,True,True,18,5150000000
1830,70,2,True,True,False,23,5450000000
1831,80,2,True,True,True,16,7100000000
1832,73,2,True,True,True,13,7450000000
1833,80,2,True,True,False,18,6800000000
1834,66,2,True,True,False,19,5700000000
1835,75,2,True,True,True,1,8500000000
1836,59,1,True,True,True,6,8260000000
1837,59,1,True,True,True,6,8260000000
1838,110,2,True,True,True,1,11500000000
1839,77,2,True,True,True,3,8200000000
1840,70,2,True,True,True,1,8400000000
1841,77,2,True,True,True,1,8200000000
1842,63,1,True,True,True,4,7600000000
1843,79,2,True,True,False,17,6950000000
1844,68,2,True,True,False,18,6000000000
1845,66,2,True,True,True,22,7000000000
1846,68,2,True,True,True,15,7000000000
1847,74,2,True,True,True,17,7250000000
1848,73,2,True,True,True,17,7200000000
1849,73,2,True,True,False,17,6850000000
1850,78,2,True,True,True,18,8700000000
1851,76,2,True,True,False,17,7650000000
1852,67,2,True,True,True,17,6100000000
1853,69,2,True,True,True,16,6500000000
1854,50,1,True,True,True,1,9700000000
1855,100,2,True,True,True,6,12000000000
1856,73,2,True,True,True,16,6900000000
1857,76,2,True,True,False,16,6880000000
1858,66,2,True,True,True,17,7400000000
1859,72,2,True,True,True,1,12600000000
1860,65,2,True,True,True,7,9100000000
1861,70,2,True,True,True,8,8000000000
1862,56,1,True,True,True,10,7500000000
1863,62,1,True,True,True,12,6850000000
1864,110,2,True,True,True,3,11100000000
1865,56,1,True,True,True,6,7000000000
1866,65,1,True,True,True,1,8000000000
1867,95,2,True,True,True,10,10300000000
1868,69,1,True,True,True,15,6650000000
1869,77,2,True,True,True,1,8250000000
1870,117,2,True,True,True,1,16380000000
1871,93,2,True,True,True,2,7400000000
1872,70,2,True,True,False,15,5800000000
1873,60,2,True,True,True,13,6200000000
1874,68,1,True,False,True,15,6700000000
1875,86,2,True,True,True,18,7500000000
1876,40,1,True,True,True,7,6700000000
1877,68,2,False,True,False,23,5450000000
1878,136,3,True,True,True,7,16300000000
1879,42,1,True,True,True,4,5200000000
1880,132,2,True,True,True,4,17000000000
1881,58,1,True,True,True,10,6500000000
1882,55,1,True,True,True,14,6500000000
1883,50,1,True,True,True,16,6000000000
1884,65,2,True,True,True,21,7000000000
1885,67,2,True,True,True,7,8500000000
1886,66,2,True,True,True,19,4950000000
1887,75,2,True,True,True,4,5800000000
1888,69,2,True,True,True,16,6700000000
1889,85,2,True,True,True,15,10100000000
1890,70,2,True,True,True,3,8700000000
1891,66,2,True,True,True,19,7500000000
1892,75,2,True,True,True,1,12200000000
